trip,site,sample_type,sample,dt_sampled,fillStage_cm,analyte,result
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.568
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.076
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.063
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.13
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NPOC_ppm,6.125
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.497
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.124
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.18
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.146
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NPOC_ppm,6.125
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.507
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.127
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.188
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.149
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NPOC_ppm,6.125
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.552
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.123
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.178
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.158
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NPOC_ppm,6.125
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.482
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.161
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.27
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.173
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NPOC_ppm,6.125
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,Turbid.FTUeq,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,NO3.Neq_ppm,0
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,TOCeq_ppm,2.494
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOCeq_ppm,2.138
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC254_Abs.m,5.215
11,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,SAC436_Abs.m,0.156
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NPOC_ppm,4.184
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,Turbid.FTUeq,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NO3.Neq_ppm,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,TOCeq_ppm,2.44
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,DOCeq_ppm,2.149
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC254_Abs.m,5.241
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC436_Abs.m,0.155
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NPOC_ppm,4.184
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,Turbid.FTUeq,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NO3.Neq_ppm,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,TOCeq_ppm,2.441
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,DOCeq_ppm,2.09
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC254_Abs.m,5.098
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC436_Abs.m,0.133
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NPOC_ppm,4.184
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,Turbid.FTUeq,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,NO3.Neq_ppm,0
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,TOCeq_ppm,2.413
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,DOCeq_ppm,2.124
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC254_Abs.m,5.179
11,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,SAC436_Abs.m,0.147
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NPOC_ppm,6.168
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,Turbid.FTUeq,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NO3.Neq_ppm,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,TOCeq_ppm,3.674
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,DOCeq_ppm,3.113
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC254_Abs.m,7.592
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC436_Abs.m,0.189
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NPOC_ppm,6.168
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,Turbid.FTUeq,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NO3.Neq_ppm,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,TOCeq_ppm,3.669
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,DOCeq_ppm,3.065
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC254_Abs.m,7.477
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC436_Abs.m,0.172
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NPOC_ppm,6.168
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,Turbid.FTUeq,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,NO3.Neq_ppm,0
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,TOCeq_ppm,3.659
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,DOCeq_ppm,3.136
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC254_Abs.m,7.649
11,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,SAC436_Abs.m,0.195
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NPOC_ppm,12.01
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,Turbid.FTUeq,0.312
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NO3.Neq_ppm,0.473
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,TOCeq_ppm,13.727
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,DOCeq_ppm,10.376
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC254_Abs.m,25.306
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC436_Abs.m,0.486
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NPOC_ppm,12.01
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,Turbid.FTUeq,0
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NO3.Neq_ppm,0.505
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,TOCeq_ppm,13.62
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,DOCeq_ppm,10.368
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC254_Abs.m,25.289
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC436_Abs.m,0.505
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NPOC_ppm,12.01
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,Turbid.FTUeq,0
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,NO3.Neq_ppm,0.468
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,TOCeq_ppm,13.658
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,DOCeq_ppm,10.414
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC254_Abs.m,25.401
11,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,SAC436_Abs.m,0.516
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NPOC_ppm,6.55
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,Turbid.FTUeq,0
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NO3.Neq_ppm,0.142
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,TOCeq_ppm,7.91
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,DOCeq_ppm,6.451
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC254_Abs.m,15.733
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC436_Abs.m,0.274
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NPOC_ppm,6.55
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,Turbid.FTUeq,0
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NO3.Neq_ppm,0.137
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,TOCeq_ppm,7.821
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,DOCeq_ppm,6.442
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC254_Abs.m,15.713
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC436_Abs.m,0.277
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NPOC_ppm,6.55
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,Turbid.FTUeq,0
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,NO3.Neq_ppm,0.125
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,TOCeq_ppm,7.795
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,DOCeq_ppm,6.436
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC254_Abs.m,15.697
11,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,SAC436_Abs.m,0.269
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NPOC_ppm,6.447
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,Turbid.FTUeq,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NO3.Neq_ppm,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,TOCeq_ppm,3.855
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,DOCeq_ppm,3.36
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC254_Abs.m,8.196
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC436_Abs.m,0.212
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NPOC_ppm,6.447
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,Turbid.FTUeq,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NO3.Neq_ppm,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,TOCeq_ppm,3.827
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,DOCeq_ppm,3.321
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC254_Abs.m,8.101
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC436_Abs.m,0.188
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NPOC_ppm,6.447
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,Turbid.FTUeq,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,NO3.Neq_ppm,0
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,TOCeq_ppm,3.782
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,DOCeq_ppm,3.352
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC254_Abs.m,8.176
11,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,SAC436_Abs.m,0.209
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NPOC_ppm,4.479
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,Turbid.FTUeq,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NO3.Neq_ppm,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,TOCeq_ppm,4.338
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,DOCeq_ppm,3.676
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC254_Abs.m,8.965
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC436_Abs.m,0.171
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NPOC_ppm,4.479
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,Turbid.FTUeq,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NO3.Neq_ppm,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,TOCeq_ppm,4.272
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,DOCeq_ppm,3.724
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC254_Abs.m,9.083
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC436_Abs.m,0.19
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NPOC_ppm,4.479
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,Turbid.FTUeq,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,NO3.Neq_ppm,0
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,TOCeq_ppm,4.299
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,DOCeq_ppm,3.715
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC254_Abs.m,9.061
11,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,SAC436_Abs.m,0.187
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NPOC_ppm,5.919
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,Turbid.FTUeq,0
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NO3.Neq_ppm,0.081
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,TOCeq_ppm,7.209
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,DOCeq_ppm,6.023
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC254_Abs.m,14.69
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC436_Abs.m,0.271
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NPOC_ppm,5.919
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,Turbid.FTUeq,0
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NO3.Neq_ppm,0.064
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,TOCeq_ppm,7.175
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,DOCeq_ppm,6.052
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC254_Abs.m,14.761
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC436_Abs.m,0.283
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NPOC_ppm,5.919
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,Turbid.FTUeq,0
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,NO3.Neq_ppm,0.085
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,TOCeq_ppm,7.173
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,DOCeq_ppm,6.017
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC254_Abs.m,14.676
11,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,SAC436_Abs.m,0.269
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NPOC_ppm,8.951
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,Turbid.FTUeq,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NO3.Neq_ppm,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,TOCeq_ppm,4.529
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,DOCeq_ppm,3.937
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC254_Abs.m,9.602
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC436_Abs.m,0.183
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NPOC_ppm,8.951
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,Turbid.FTUeq,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NO3.Neq_ppm,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,TOCeq_ppm,4.545
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,DOCeq_ppm,3.877
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC254_Abs.m,9.456
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC436_Abs.m,0.164
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NPOC_ppm,8.951
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,Turbid.FTUeq,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,NO3.Neq_ppm,0
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,TOCeq_ppm,4.514
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,DOCeq_ppm,3.939
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC254_Abs.m,9.608
11,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,SAC436_Abs.m,0.192
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NPOC_ppm,5.965
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,Turbid.FTUeq,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NO3.Neq_ppm,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,TOCeq_ppm,2.862
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,DOCeq_ppm,2.464
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC254_Abs.m,6.011
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC436_Abs.m,0.185
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NPOC_ppm,5.965
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,Turbid.FTUeq,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NO3.Neq_ppm,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,TOCeq_ppm,2.889
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,DOCeq_ppm,2.372
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC254_Abs.m,5.785
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC436_Abs.m,0.158
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NPOC_ppm,5.965
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,Turbid.FTUeq,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,NO3.Neq_ppm,0
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,TOCeq_ppm,2.909
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,DOCeq_ppm,2.391
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC254_Abs.m,5.831
11,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,SAC436_Abs.m,0.16
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NPOC_ppm,11.55
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,Turbid.FTUeq,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NO3.Neq_ppm,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,TOCeq_ppm,4.783
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,DOCeq_ppm,3.879
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC254_Abs.m,9.461
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC436_Abs.m,0.224
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NPOC_ppm,11.55
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,Turbid.FTUeq,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NO3.Neq_ppm,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,TOCeq_ppm,4.727
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,DOCeq_ppm,3.865
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC254_Abs.m,9.427
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC436_Abs.m,0.212
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NPOC_ppm,11.55
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,Turbid.FTUeq,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,NO3.Neq_ppm,0
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,TOCeq_ppm,4.747
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,DOCeq_ppm,3.846
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC254_Abs.m,9.382
11,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,SAC436_Abs.m,0.21
11,Lab,QA-QC,RO,NA,NA,NPOC_ppm,1.048
11,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
11,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
11,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
11,Lab,QA-QC,RO,NA,NA,NPOC_ppm,0.9395
11,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
11,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
11,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
11,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
12,Lab,QA-QC,RO,NA,NA,NPOC_ppm,0.5333
12,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
12,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
12,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
12,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
12,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
12,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,NPOC_ppm,5.968
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,Turbid.FTUeq,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,NO3.Neq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,TOCeq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,DOCeq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,SAC254_Abs.m,NA
12,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,SAC436_Abs.m,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,NPOC_ppm,6.078
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,Turbid.FTUeq,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,NO3.Neq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,TOCeq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,DOCeq_ppm,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,SAC254_Abs.m,NA
12,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,SAC436_Abs.m,NA
12,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,NPOC_ppm,4.443
12,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,Turbid.FTUeq,NA
12,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,NO3.Neq_ppm,NA
12,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,TOCeq_ppm,NA
12,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,DOCeq_ppm,NA
